"metabolites","sample","scaled_abundance","abundance","io","qc","corrected_abundance"
"Glycerol-3P","Sample_011862",292.34632262248,906647.540417099,28,FALSE,706038.658580091
"Glycerol-3P","Sample_011867",309.302145526931,904228.82509934,29,FALSE,750102.488550486
"Glycerol-3P","Sample_011872",251.80497073996,689953.882148323,30,FALSE,612304.810094755
"Glycerol-3P","Sample_011832",278.683941241859,726355.196228138,31,FALSE,692984.452078686
"Glycerol-3P","Sample_011837",287.244810180572,689601.731091994,32,FALSE,711299.336480683
"Glycerol-3P","Sample_011842",280.741337499427,623505.070847731,33,FALSE,699909.64246634
"Glycerol-3P","Sample_011892",472.513717962279,965123.567841796,34,FALSE,1188316.46333619
"Glycerol-3P","Sample_011897",448.413237877432,840425.380610075,35,FALSE,1145746.2003915
"Glycerol-3P","Sample_011902",592.460815429207,1003103.74647693,36,FALSE,1531786.70140296
"Glycerol-3P","QC_S_4",209.05666645873,302775.512616145,37,TRUE,525470.080635363
"Glycerol-3P","Sample_011823",363.485610373942,656657.550463319,39,FALSE,933682.605863544
"Glycerol-3P","Sample_011863",472.037389687971,929335.444802795,40,FALSE,1211889.96610315
"Glycerol-3P","Sample_011868",411.20983165519,875210.477351895,41,FALSE,1053965.55830094
"Glycerol-3P","Sample_011873",236.565720539682,533588.019595325,42,FALSE,596889.877898459
"Glycerol-3P","Sample_011833",254.427492467684,618499.003293868,43,FALSE,645954.160059197
"Glycerol-3P","Sample_011838",250.957359158214,647873.40183632,44,FALSE,634519.116739587
"Glycerol-3P","Sample_011843",212.55604913071,579667.269888423,45,FALSE,534454.613791356
"Glycerol-3P","Sample_011893",341.252240195275,990905.45459893,46,FALSE,863048.719724397
"Glycerol-3P","Sample_011898",312.061592809699,943617.101331085,47,FALSE,778757.932823592
"Glycerol-3P","Sample_011903",259.59081593134,834038.119281125,48,FALSE,654022.086487463
"Glycerol-3P","QC_S_5",209.05666645873,703496.267114899,49,TRUE,525470.080635363
"Glycerol-3P","Sample_011824",176.047761093748,586518.262940799,51,FALSE,437100.163583639
"Glycerol-3P","Sample_011864",265.107438797302,877440.31131746,52,FALSE,653167.351583956
"Glycerol-3P","Sample_011869",246.442220358684,812534.074432897,53,FALSE,604166.279908951
"Glycerol-3P","Sample_011874",229.325841435923,764635.400701204,54,FALSE,567907.849915994
"Glycerol-3P","Sample_011834",190.549604905617,631586.282542859,55,FALSE,468560.081189297
"Glycerol-3P","Sample_011839",164.081974570078,538170.124772945,56,FALSE,398806.164913703
"Glycerol-3P","Sample_011844",217.560687522694,739186.419156226,57,FALSE,547150.109682364
"Glycerol-3P","Sample_011894",288.280146828753,942908.249758301,58,FALSE,697160.435100665
"Glycerol-3P","Sample_011899",252.233540716266,825995.862281785,59,FALSE,610031.84155888
"Glycerol-3P","Sample_011904",263.617372925328,856048.382328599,60,FALSE,631516.683600736
"Glycerol-3P","QC_S_6",209.05666645873,713097.711499795,61,TRUE,525470.080635363
"Glycine","QC_S_1",3.14248779910869,48536.3500955815,1,TRUE,68132.2735704778
"Glycine","Sample_011820",4.95245612925715,100028.966283693,3,FALSE,130235.872566302
"Glycine","Sample_011860",5.765551980928,122436.693572796,4,FALSE,153834.661787598
"Glycine","Sample_011865",3.37796990714186,65539.8403376974,5,FALSE,79564.1417195137
"Glycine","Sample_011870",5.15073520201867,107660.516574679,6,FALSE,126425.34346437
"Glycine","Sample_011830",4.90331363046873,103634.792753955,7,FALSE,117845.579544328
"Glycine","Sample_011835",3.70763892369888,76571.9519342331,8,FALSE,84400.0813267967
"Glycine","Sample_011840",4.8088801459555,104138.369917351,9,FALSE,111367.491462265
"Glycine","Sample_011890",4.73696668855079,102744.001980961,10,FALSE,106699.830836404
"Glycine","Sample_011895",5.150707522191,114377.651689098,11,FALSE,115443.940808158
"Glycine","Sample_011900",5.65912415798593,127219.742412672,12,FALSE,124896.477865923
"Glycine","QC_S_2",3.14248779910869,71296.3000323986,13,TRUE,68132.2735704778
"Glycine","Sample_011821",4.61944442187587,106555.33081432,15,FALSE,100977.754262344
"Glycine","Sample_011861",4.240860540572,95721.6158894216,16,FALSE,90334.6183517807
"Glycine","Sample_011866",4.98742414466559,111900.869190365,17,FALSE,105166.834300521
"Glycine","Sample_011871",4.70652093591081,106212.536100566,18,FALSE,99409.9118515731
"Glycine","Sample_011831",4.21152406030646,96075.2516486457,19,FALSE,89553.2534540433
"Glycine","Sample_011836",4.50841318129936,102306.01236186,20,FALSE,94971.7021170746
"Glycine","Sample_011841",4.71345820199403,106366.019219972,21,FALSE,98339.1469337257
"Glycine","Sample_011891",3.21773982849181,76280.2554812579,22,FALSE,70238.1908119238
"Glycine","Sample_011896",4.18230125607873,95602.529898145,23,FALSE,87674.9107085188
"Glycine","Sample_011901",3.78750844973063,89198.1789468314,24,FALSE,81473.0116302741
"Glycine","QC_S_3",3.14248779910869,74892.1426250689,25,TRUE,68132.2735704778
"Glycine","Sample_011822",4.35481949964447,98815.3889608918,27,FALSE,91935.8138232793
"Glycine","Sample_011862",4.73485453766703,104813.609980747,28,FALSE,98635.3969020643
"Glycine","Sample_011867",5.23407289838704,115012.612927576,29,FALSE,109489.569977946
"Glycine","Sample_011872",4.79721719380009,104469.640296591,30,FALSE,100620.868830614
"Glycine","Sample_011832",4.03392505832399,88778.1581961637,31,FALSE,86523.6201360647
"Glycine","Sample_011837",4.83076456843752,104614.267781662,32,FALSE,103183.770675628
"Glycine","Sample_011842",5.60791928211547,120797.363801652,33,FALSE,120595.936755965
"Glycine","Sample_011892",5.11169175917357,109719.378133094,34,FALSE,110886.240514018
"Glycine","Sample_011897",5.48058401820758,118046.405982739,35,FALSE,120790.324987893
"Glycine","Sample_011902",4.72530673182235,101702.569697378,36,FALSE,105381.403184084
"Glycine","QC_S_4",3.14248779910869,64923.0373637531,37,TRUE,68132.2735704778
"Glycine","Sample_011823",3.37505927774372,73911.8863507053,39,FALSE,74780.5680225208
"Glycine","Sample_011863",5.28228247873086,117694.58479661,40,FALSE,116977.873183725
"Glycine","Sample_011868",4.75578322041353,107652.766495716,41,FALSE,105142.9817474
"Glycine","Sample_011873",2.81545145107603,63825.2256788479,42,FALSE,61275.343251644
"Glycine","Sample_011833",4.48907102017466,104143.391245392,43,FALSE,98308.1327798636
"Glycine","Sample_011838",4.5179499868832,106129.857869266,44,FALSE,98532.9541572538
"Glycine","Sample_011843",4.55725201722199,108215.068076677,45,FALSE,98840.6781948139
"Glycine","Sample_011893",4.27604904620017,103784.302621565,46,FALSE,93281.9870863631
"Glycine","Sample_011898",4.31410540039188,104967.172601941,47,FALSE,92864.1789829772
"Glycine","Sample_011903",4.34093152926111,108305.616139035,48,FALSE,94336.8425349496
"Glycine","QC_S_5",3.14248779910869,79429.7404227405,49,TRUE,68132.2735704778
"Glycine","Sample_011824",4.3179327396792,105610.869673167,51,FALSE,92474.426182086
"Glycine","Sample_011864",4.01812554253645,96508.7457043556,52,FALSE,85392.8219004445
"Glycine","Sample_011869",4.47020330345876,105710.857185334,53,FALSE,94528.7584780648
"Glycine","Sample_011874",4.52199226805934,106872.742329245,54,FALSE,96593.9666499882
"Glycine","Sample_011834",3.73909788743523,86805.5636700338,55,FALSE,79308.4346065813
"Glycine","Sample_011839",4.54453813004152,103151.20147281,56,FALSE,95276.5560631063
"Glycine","Sample_011844",3.29770494846943,76600.0700509917,57,FALSE,71537.4035353832
"Glycine","Sample_011894",4.51248738487595,99673.4712763623,58,FALSE,94130.2707349811
"Glycine","Sample_011899",4.19755122112015,91683.4319876795,59,FALSE,87567.102907832
"Glycine","Sample_011904",4.32723539816316,92557.1961959106,60,FALSE,89416.2868238069
"Glycine","QC_S_6",3.14248779910869,69716.070883324,61,TRUE,68132.2735704778
"Glyco_Bile_3OH","QC_S_1",0.497037034093776,11532.7171612232,1,TRUE,19737.9229017835
"Glyco_Bile_3OH","Sample_011820",1.91375784084481,57028.1735241904,3,FALSE,92178.6594363436
"Glyco_Bile_3OH","Sample_011860",2.09365845552227,65059.8854456908,4,FALSE,102318.122463398
"Glyco_Bile_3OH","Sample_011865",0.919165179525668,25896.048399124,5,FALSE,39654.1447414043
"Glyco_Bile_3OH","Sample_011870",1.48777358274245,44829.4373636474,6,FALSE,66885.9930610716
"Glyco_Bile_3OH","Sample_011830",2.36937506170841,71699.5493363388,7,FALSE,104301.572109218
"Glyco_Bile_3OH","Sample_011835",0.8324390971824,24455.8483906136,8,FALSE,34708.1383214591
"Glyco_Bile_3OH","Sample_011840",2.16733357433072,66357.8629424068,9,FALSE,91933.4716998482
"Glyco_Bile_3OH","Sample_011890",1.88952506537908,57608.8447347328,10,FALSE,77955.987154261
"Glyco_Bile_3OH","Sample_011895",1.57182226984539,48794.0351358618,11,FALSE,64526.9457664587
"Glyco_Bile_3OH","Sample_011900",2.46585857991541,77088.5101777258,12,FALSE,99678.7429477096
"Glyco_Bile_3OH","QC_S_2",0.497037034093776,15603.9817067742,13,TRUE,19737.9229017835
"Glyco_Bile_3OH","Sample_011821",1.5870510305614,58749.3292269094,15,FALSE,63541.9108118701
"Glyco_Bile_3OH","Sample_011861",1.92942075125516,74643.2382711941,16,FALSE,75276.7023917365
"Glyco_Bile_3OH","Sample_011866",1.92432127433146,78676.0931664791,17,FALSE,74321.3340758424
"Glyco_Bile_3OH","Sample_011871",1.41155532955934,61467.5712186108,18,FALSE,54608.5968577735
"Glyco_Bile_3OH","Sample_011831",1.56470440799223,72678.6269976398,19,FALSE,60940.7515673438
"Glyco_Bile_3OH","Sample_011836",1.38334250788522,67231.5653572157,20,FALSE,53374.479253035
"Glyco_Bile_3OH","Sample_011841",1.23921011930994,62822.4097256203,21,FALSE,47354.9241509413
"Glyco_Bile_3OH","Sample_011891",0.431134850343085,24022.534034643,22,FALSE,17237.2880120928
"Glyco_Bile_3OH","Sample_011896",1.03666598515882,58140.3180468979,23,FALSE,39804.5104045145
"Glyco_Bile_3OH","Sample_011901",0.427428499244963,25726.6015349993,24,FALSE,16840.5803337261
"Glyco_Bile_3OH","QC_S_3",0.497037034093776,31475.3568111187,25,TRUE,19737.9229017835
"Glyco_Bile_3OH","Sample_011822",0.828569256118995,45975.4184995569,27,FALSE,32038.8411030205
"Glyco_Bile_3OH","Sample_011862",1.10884511437713,57334.8665060969,28,FALSE,42308.7758954325
"Glyco_Bile_3OH","Sample_011867",1.15955874126109,56660.052685243,29,FALSE,44428.2446735311
"Glyco_Bile_3OH","Sample_011872",1.35153685557497,62072.8877891287,30,FALSE,51923.0257299114
"Glyco_Bile_3OH","Sample_011832",0.987646520434367,43287.9150875258,31,FALSE,38800.9011379586
"Glyco_Bile_3OH","Sample_011837",1.73398336221156,70267.0732350246,32,FALSE,67838.1297031345
"Glyco_Bile_3OH","Sample_011842",1.47963058736572,55713.5694512166,33,FALSE,58279.7445815735
"Glyco_Bile_3OH","Sample_011892",1.34384329721107,46780.4157710176,34,FALSE,53394.3186746133
"Glyco_Bile_3OH","Sample_011897",1.9397373637353,62352.6726863183,35,FALSE,78303.5873392841
"Glyco_Bile_3OH","Sample_011902",2.38423947265876,69776.2063521013,36,FALSE,97390.6498218815
"Glyco_Bile_3OH","QC_S_4",0.497037034093776,12565.554895474,37,TRUE,19737.9229017835
"Glyco_Bile_3OH","Sample_011823",1.07460504664805,31073.6073022761,39,FALSE,43610.3576437759
"Glyco_Bile_3OH","Sample_011863",1.66461283125506,50672.1329376161,40,FALSE,67519.4280328171
"Glyco_Bile_3OH","Sample_011868",1.73056532708372,55251.7841101936,41,FALSE,70077.6701632689
"Glyco_Bile_3OH","Sample_011873",0.668116729714142,22009.429388021,42,FALSE,26633.2075990829
"Glyco_Bile_3OH","Sample_011833",1.65717197448183,57454.0822762024,43,FALSE,66471.2688409945
"Glyco_Bile_3OH","Sample_011838",1.90169746024673,68543.3406309339,44,FALSE,75965.2425723404
"Glyco_Bile_3OH","Sample_011843",1.15769382113779,43241.868492148,45,FALSE,45989.6181801147
"Glyco_Bile_3OH","Sample_011893",0.76504662957238,29902.4776561461,46,FALSE,30568.6623474507
"Glyco_Bile_3OH","Sample_011898",1.42972735805917,57280.4818948073,47,FALSE,56369.49153199
"Glyco_Bile_3OH","Sample_011903",1.38937816348263,58296.2138082562,48,FALSE,55303.4579585841
"Glyco_Bile_3OH","QC_S_5",0.497037034093776,21555.1792542863,49,TRUE,19737.9229017835
"Glyco_Bile_3OH","Sample_011824",1.25281667338001,55385.9706670438,51,FALSE,49143.5713789681
"Glyco_Bile_3OH","Sample_011864",1.1190992390337,49855.8397936603,52,FALSE,43561.2047171931
"Glyco_Bile_3OH","Sample_011869",1.38560735883937,62360.3068684774,53,FALSE,53667.3656523881
"Glyco_Bile_3OH","Sample_011874",1.34858860821365,62232.1214893102,54,FALSE,52763.4384929551
"Glyco_Bile_3OH","Sample_011834",0.840688264526489,39092.2477212211,55,FALSE,32660.3583643726
"Glyco_Bile_3OH","Sample_011839",1.21412575741297,56618.5392516824,56,FALSE,46622.2672183386
"Glyco_Bile_3OH","Sample_011844",0.7921403367802,38772.8576776512,57,FALSE,31474.3611495975
"Glyco_Bile_3OH","Sample_011894",0.74346816115376,35489.3609068198,58,FALSE,28405.9356882315
"Glyco_Bile_3OH","Sample_011899",0.959795514713666,46460.0194438809,59,FALSE,36673.9012373145
